id,site_id,raised_by_supervisor_id,title,description,priority,deadline_at,status,track_status,latitude,longitude,created_at,updated_at
338,4,3,Forklift Hydraulic Leak,"Hydraulic system on Perungudi forklift leaking, lift pressure low",HIGH,2025-09-08 09:28:46.000000+00,COMPLETED,resolved,12.96357746,80.24515611,2025-08-29 09:28:46.000000+00,2025-09-13 09:28:46.000000+00
339,4,3,Motor Bearing Replacement,"Motor bearings in Perungudi pump room worn, vibration high",HIGH,2025-09-08 15:14:10.000000+00,COMPLETED,resolved,12.96234021,80.24475092,2025-08-30 15:14:10.000000+00,2025-09-11 15:14:10.000000+00
340,4,3,Overhead Tank Cleaning,Overhead tank in Perungudi due for cleaning and inspection,LOW,2025-09-11 14:35:57.000000+00,RESOLVED_PENDING_REVIEW,active,12.96231421,80.24420252,2025-09-01 14:35:57.000000+00,2025-12-22 14:35:57.000000+00
341,4,3,Window Sealing Work,"Window frames in Perungudi showing gaps, rain ingress reported",HIGH,2025-10-09 10:12:26.000000+00,IN_PROGRESS,active,12.96367971,80.24430718,2025-10-04 10:12:26.000000+00,2025-12-14 10:12:26.000000+00
342,4,3,Coolant Pipe Leak Lab,Coolant line in Perungudi lab showing slow drip at joint,HIGH,2025-10-09 11:27:05.000000+00,RESOLVED_PENDING_REVIEW,active,12.96395412,80.24494714,2025-10-05 11:27:05.000000+00,2025-11-12 11:27:05.000000+00
343,4,3,Welding Machine Breakdown,MIG welder in Perungudi workshop not striking arc,HIGH,2025-10-19 10:50:25.000000+00,RESOLVED_PENDING_REVIEW,active,12.9627388,80.24489155,2025-10-07 10:50:25.000000+00,2025-11-25 10:50:25.000000+00
344,4,3,Distribution Board Humming,"DB in Perungudi emitting abnormal humming, possible loose connection",HIGH,2025-10-28 11:29:16.000000+00,ESCALATED,active,12.96361636,80.24482797,2025-10-14 11:29:16.000000+00,2025-11-28 11:29:16.000000+00
345,4,3,Sewage Pump Failure,"Sewage pump in Perungudi not functioning, overflow risk",LOW,2025-11-16 15:14:35.000000+00,COMPLETED,resolved,12.9625977,80.24478961,2025-11-02 15:14:35.000000+00,2025-11-21 15:14:35.000000+00
346,4,3,Switch Stack Configuration,Switch stack in Perungudi showing intermittent member drops,HIGH,2025-12-21 16:02:32.000000+00,COMPLETED,resolved,12.96361692,80.24425237,2025-12-10 16:02:32.000000+00,2025-12-22 16:02:32.000000+00
347,4,3,Lift Motor Overheating,"Lift motor in Perungudi running hot, thermal trip activating",MEDIUM,2026-01-06 12:43:27.000000+00,COMPLETED,resolved,12.96217405,80.24511273,2025-12-29 12:43:27.000000+00,2026-01-05 12:43:27.000000+00
348,4,3,CCTV Camera Realignment,"CCTV camera in Perungudi entrance moved, blind spot created",MEDIUM,2026-01-20 13:54:17.000000+00,IN_PROGRESS,active,12.96222504,80.24429928,2026-01-07 13:54:17.000000+00,2026-01-11 13:54:17.000000+00
349,5,1,Network Switch Failure,Core network switch in Taramani server room lost connectivity,HIGH,2024-02-26 15:33:56.000000+00,IN_PROGRESS,active,12.98410112,80.22672075,2024-02-19 15:33:56.000000+00,2025-06-01 15:33:56.000000+00
350,5,1,Crane Wire Rope Inspection,Wire rope on Taramani overhead crane showing strand separation,HIGH,2024-03-01 10:23:52.000000+00,ESCALATED,active,12.98497757,80.22689221,2024-02-25 10:23:52.000000+00,2025-03-13 10:23:52.000000+00
351,5,1,Fiber Optic Cable Damage,"Fiber cable between Taramani buildings damaged, link down",HIGH,2024-03-10 17:30:37.000000+00,IN_PROGRESS,active,12.9840993,80.22770764,2024-03-02 17:30:37.000000+00,2025-04-02 17:30:37.000000+00
352,5,1,Lift Motor Overheating,"Lift motor in Taramani running hot, thermal trip activating",HIGH,2024-03-28 15:13:54.000000+00,IN_PROGRESS,active,12.98494819,80.22626463,2024-03-20 15:13:54.000000+00,2024-03-30 15:13:54.000000+00
353,5,1,Distribution Board Humming,"DB in Taramani emitting abnormal humming, possible loose connection",MEDIUM,2024-04-11 10:51:00.000000+00,IN_PROGRESS,active,12.98570317,80.226918,2024-03-28 10:51:00.000000+00,2025-04-18 10:51:00.000000+00
354,5,1,UPS Firmware Update,UPS management card in Taramani server room needs firmware update,MEDIUM,2024-04-05 11:19:43.000000+00,COMPLETED,resolved,12.98459695,80.22621621,2024-04-01 11:19:43.000000+00,2024-04-07 11:19:43.000000+00
355,5,1,AC Thermostat Calibration,"Thermostat in Taramani reading 3 degrees off, manual override needed",MEDIUM,2024-06-02 09:17:40.000000+00,RESOLVED_PENDING_REVIEW,active,12.98553095,80.22779937,2024-05-19 09:17:40.000000+00,2025-10-31 09:17:40.000000+00
356,5,1,CCTV Camera Realignment,"CCTV camera in Taramani entrance moved, blind spot created",MEDIUM,2024-07-03 15:51:51.000000+00,COMPLETED,resolved,12.9848092,80.22747346,2024-06-29 15:51:51.000000+00,2024-07-07 15:51:51.000000+00
357,5,1,Transformer Oil Top-up,Transformer in Taramani oil level below minimum mark,MEDIUM,2024-08-08 13:36:52.000000+00,COMPLETED,resolved,12.98569084,80.22768128,2024-07-25 13:36:52.000000+00,2024-08-10 13:36:52.000000+00
358,5,1,Cafeteria Sink Clogged,"Kitchen sink in Taramani cafeteria blocked, affecting operations",MEDIUM,2024-08-10 16:11:18.000000+00,COMPLETED,resolved,12.98444451,80.22644666,2024-07-29 16:11:18.000000+00,2024-08-09 16:11:18.000000+00
359,5,1,Server Room AC Backup Install,Secondary AC unit needed in Taramani server room for redundancy,HIGH,2024-09-01 16:26:50.000000+00,IN_PROGRESS,active,12.98526879,80.22716063,2024-08-21 16:26:50.000000+00,2025-11-08 16:26:50.000000+00
360,5,1,Cable Tray Installation,New cable tray needed in Taramani for additional power feeds,LOW,2024-09-07 13:30:56.000000+00,IN_PROGRESS,active,12.98570848,80.22627473,2024-08-28 13:30:56.000000+00,2025-11-17 13:30:56.000000+00
361,5,1,Forklift Hydraulic Leak,"Hydraulic system on Taramani forklift leaking, lift pressure low",MEDIUM,2024-09-11 10:26:36.000000+00,IN_PROGRESS,active,12.98597328,80.22662683,2024-09-05 10:26:36.000000+00,2025-07-26 10:26:36.000000+00
362,5,1,Parking Lot Light Repair,Lights not functioning in Taramani parking Zone,MEDIUM,2024-09-22 09:28:17.000000+00,COMPLETED,resolved,12.98480679,80.22793066,2024-09-17 09:28:17.000000+00,2024-09-26 09:28:17.000000+00
363,5,1,Generator Annual Maintenance,Yearly maintenance check and oil change for Taramani backup generator,LOW,2024-10-21 12:02:34.000000+00,ESCALATED,active,12.98525337,80.22649765,2024-10-12 12:02:34.000000+00,2024-10-15 12:02:34.000000+00
364,5,1,Power Socket Replacement Taramani,Multiple power sockets in Taramani not functioning,MEDIUM,2024-10-21 14:22:19.000000+00,REOPENED,active,12.9845964,80.22658166,2024-10-13 14:22:19.000000+00,2024-11-06 14:22:19.000000+00
365,5,1,Compressor Room Ventilation,Inadequate ventilation in Taramani compressor room causing overheating,HIGH,2024-11-09 14:38:33.000000+00,COMPLETED,resolved,12.98403825,80.22644864,2024-10-29 14:38:33.000000+00,2024-11-13 14:38:33.000000+00
366,5,1,Water Heater Malfunction,Water heater in Taramani not maintaining temperature,HIGH,2024-11-17 18:13:46.000000+00,IN_PROGRESS,active,12.98451158,80.22706947,2024-11-03 18:13:46.000000+00,2025-09-27 18:13:46.000000+00
367,5,1,Garden Irrigation Pipe Burst,Irrigation main line burst in Taramani garden area,HIGH,2024-11-09 09:03:42.000000+00,IN_PROGRESS,active,12.98509456,80.22694879,2024-11-04 09:03:42.000000+00,2025-01-07 09:03:42.000000+00
368,5,1,Broken Window Conference Room,Glass cracked in Taramani conference room posing safety hazard,HIGH,2024-11-09 10:44:43.000000+00,COMPLETED,resolved,12.98483765,80.22779724,2024-11-04 10:44:43.000000+00,2024-11-09 10:44:43.000000+00
369,5,1,HVAC Duct Cleaning,Annual cleaning of HVAC ducts in Taramani Building,LOW,2024-11-20 13:39:07.000000+00,COMPLETED,resolved,12.98471584,80.22681951,2024-11-07 13:39:07.000000+00,2024-11-21 13:39:07.000000+00
370,5,1,Generator Annual Maintenance,Yearly maintenance check and oil change for Taramani backup generator,MEDIUM,2024-12-06 10:35:31.000000+00,COMPLETED,resolved,12.98429829,80.22618017,2024-12-02 10:35:31.000000+00,2024-12-11 10:35:31.000000+00
371,5,1,Toilet Flush Mechanism Repair,"Flush mechanism failure in Taramani restroom, cistern not filling",MEDIUM,2025-01-02 13:46:46.000000+00,IN_PROGRESS,active,12.98562636,80.22774828,2024-12-25 13:46:46.000000+00,2025-02-15 13:46:46.000000+00
372,5,1,Wooden Door Frame Repair,"Door frame in Taramani office warped, door not closing properly",LOW,2024-12-31 16:23:51.000000+00,ESCALATED,active,12.98532671,80.22634102,2024-12-26 16:23:51.000000+00,2025-03-07 16:23:51.000000+00
373,5,1,HVAC Duct Cleaning,Annual cleaning of HVAC ducts in Taramani Building,LOW,2025-01-08 11:28:39.000000+00,IN_PROGRESS,active,12.98454367,80.22677143,2025-01-02 11:28:39.000000+00,2025-08-24 11:28:39.000000+00
374,5,1,Reception Desk Repair,Reception counter in Taramani lobby showing structural damage,HIGH,2025-01-30 16:51:26.000000+00,ESCALATED,active,12.98496535,80.22713789,2025-01-26 16:51:26.000000+00,2025-11-25 16:51:26.000000+00
375,5,1,Exterior Painting Needed,"External walls of Taramani faded, repainting required",LOW,2025-03-09 12:39:24.000000+00,COMPLETED,resolved,12.98488138,80.22612667,2025-03-03 12:39:24.000000+00,2025-03-13 12:39:24.000000+00
376,5,1,External Wall Crack Sealing,Hairline cracks in Taramani external wall widening,LOW,2025-03-21 14:00:45.000000+00,COMPLETED,resolved,12.98532343,80.22649715,2025-03-07 14:00:45.000000+00,2025-03-25 14:00:45.000000+00
377,5,1,Forklift Hydraulic Leak,"Hydraulic system on Taramani forklift leaking, lift pressure low",HIGH,2025-03-21 11:43:41.000000+00,COMPLETED,resolved,12.98414973,80.2269833,2025-03-15 11:43:41.000000+00,2025-03-21 11:43:41.000000+00
378,5,1,WiFi Access Point Replacement,Access point in Taramani floor not broadcasting SSID,MEDIUM,2025-04-07 11:17:03.000000+00,IN_PROGRESS,active,12.98417604,80.22699691,2025-03-31 11:17:03.000000+00,2025-11-16 11:17:03.000000+00
379,5,1,Broken Window Conference Room,Glass cracked in Taramani conference room posing safety hazard,HIGH,2025-04-14 11:31:47.000000+00,COMPLETED,resolved,12.98530919,80.22691242,2025-04-10 11:31:47.000000+00,2025-04-15 11:31:47.000000+00
380,5,1,Painting Touch-up Corridors,"Paint peeling in Taramani main corridor, maintenance needed",MEDIUM,2025-05-19 11:52:03.000000+00,COMPLETED,resolved,12.98422805,80.22751864,2025-05-06 11:52:03.000000+00,2025-05-24 11:52:03.000000+00
381,5,1,External Wall Crack Sealing,Hairline cracks in Taramani external wall widening,MEDIUM,2025-06-03 11:21:22.000000+00,ESCALATED,active,12.98498484,80.22764368,2025-05-25 11:21:22.000000+00,2025-07-07 11:21:22.000000+00
382,5,1,Boiler Pressure Valve Repair,Boiler pressure relief valve in Taramani leaking steam,HIGH,2025-06-07 14:26:06.000000+00,IN_PROGRESS,active,12.98438116,80.22667587,2025-05-28 14:26:06.000000+00,2025-12-15 14:26:06.000000+00
383,5,1,Door Lock Replacement,Mortise lock on Taramani main entrance door failed,MEDIUM,2025-06-15 15:02:59.000000+00,COMPLETED,resolved,12.98510645,80.22686562,2025-06-02 15:02:59.000000+00,2025-06-13 15:02:59.000000+00
384,5,1,Painting Touch-up Corridors,"Paint peeling in Taramani main corridor, maintenance needed",LOW,2025-06-21 13:59:32.000000+00,IN_PROGRESS,active,12.98521232,80.22664369,2025-06-15 13:59:32.000000+00,2025-11-16 13:59:32.000000+00
385,5,1,Stairwell Handrail Loose,Handrail in Taramani stairwell loose at wall anchor points,HIGH,2025-07-09 16:26:38.000000+00,IN_PROGRESS,active,12.98427636,80.22720505,2025-06-30 16:26:38.000000+00,2025-08-04 16:26:38.000000+00
386,5,1,External Wall Crack Sealing,Hairline cracks in Taramani external wall widening,MEDIUM,2025-07-22 16:32:19.000000+00,RESOLVED_PENDING_REVIEW,active,12.98542877,80.22737322,2025-07-10 16:32:19.000000+00,2025-12-17 16:32:19.000000+00
387,5,1,Reception Desk Repair,Reception counter in Taramani lobby showing structural damage,LOW,2025-08-11 17:08:45.000000+00,COMPLETED,resolved,12.98575495,80.22684477,2025-08-02 17:08:45.000000+00,2025-08-13 17:08:45.000000+00
388,5,1,Forklift Hydraulic Leak,"Hydraulic system on Taramani forklift leaking, lift pressure low",MEDIUM,2025-08-13 08:06:01.000000+00,COMPLETED,resolved,12.98536678,80.22629286,2025-08-06 08:06:01.000000+00,2025-08-15 08:06:01.000000+00
389,5,1,Cable Tray Installation,New cable tray needed in Taramani for additional power feeds,MEDIUM,2025-08-21 09:50:18.000000+00,COMPLETED,resolved,12.98548483,80.22712254,2025-08-10 09:50:18.000000+00,2025-08-22 09:50:18.000000+00
390,5,1,External Wall Crack Sealing,Hairline cracks in Taramani external wall widening,MEDIUM,2025-08-18 11:50:50.000000+00,IN_PROGRESS,active,12.98593167,80.2261076,2025-08-14 11:50:50.000000+00,2025-11-03 11:50:50.000000+00
391,5,1,Roof Sheet Replacement,"Roofing sheets in Taramani shed corroded, replacement needed",MEDIUM,2025-08-30 14:12:39.000000+00,COMPLETED,resolved,12.98555229,80.22792858,2025-08-16 14:12:39.000000+00,2025-08-31 14:12:39.000000+00
392,5,1,Water Pump Motor Repair,Water pump motor in Taramani showing abnormal noise and reduced flow,MEDIUM,2025-09-26 11:11:43.000000+00,ESCALATED,active,12.9851132,80.22626013,2025-09-21 11:11:43.000000+00,2025-10-27 11:11:43.000000+00
393,5,1,Exhaust Fan Replacement,"Exhaust fan in Taramani toilet block failed, odour buildup",HIGH,2025-10-11 13:16:00.000000+00,COMPLETED,resolved,12.9849811,80.22714535,2025-10-02 13:16:00.000000+00,2025-10-13 13:16:00.000000+00
394,5,1,Air Compressor Servicing,Annual service for air compressor in Taramani workshop,LOW,2025-10-21 11:50:45.000000+00,COMPLETED,resolved,12.98508616,80.22680683,2025-10-09 11:50:45.000000+00,2025-10-25 11:50:45.000000+00
395,5,1,Wooden Door Frame Repair,"Door frame in Taramani office warped, door not closing properly",MEDIUM,2025-10-23 11:56:13.000000+00,COMPLETED,resolved,12.98422944,80.22669201,2025-10-16 11:56:13.000000+00,2025-10-21 11:56:13.000000+00
396,5,1,WiFi Access Point Replacement,Access point in Taramani floor not broadcasting SSID,MEDIUM,2025-10-26 11:41:39.000000+00,COMPLETED,resolved,12.98451318,80.22744795,2025-10-17 11:41:39.000000+00,2025-10-30 11:41:39.000000+00
397,5,1,Exterior Painting Needed,"External walls of Taramani faded, repainting required",MEDIUM,2025-10-26 08:33:52.000000+00,IN_PROGRESS,active,12.98589642,80.22633479,2025-10-18 08:33:52.000000+00,2025-10-29 08:33:52.000000+00
398,5,1,Garden Irrigation Pipe Burst,Irrigation main line burst in Taramani garden area,HIGH,2025-11-25 17:34:34.000000+00,COMPLETED,resolved,12.98441116,80.2276575,2025-11-11 17:34:34.000000+00,2025-11-24 17:34:34.000000+00
399,5,1,Lift Motor Complete Failure,"Lift in Taramani completely non-functional, motor seized",HIGH,2025-12-25 16:47:49.000000+00,IN_PROGRESS,active,12.98407577,80.2261465,2025-12-19 16:47:49.000000+00,2025-12-30 16:47:49.000000+00
400,5,1,Water Heater Malfunction,Water heater in Taramani not maintaining temperature,LOW,2026-01-03 10:16:35.000000+00,IN_PROGRESS,active,12.98486605,80.22603378,2025-12-24 10:16:35.000000+00,2026-01-06 10:16:35.000000+00
401,6,2,Lift Motor Complete Failure,"Lift in Chromepet completely non-functional, motor seized",HIGH,2024-01-23 16:59:35.000000+00,REOPENED,active,12.95397438,80.1386617,2024-01-18 16:59:35.000000+00,2025-09-04 16:59:35.000000+00
402,6,2,Toilet Flush Mechanism Repair,"Flush mechanism failure in Chromepet restroom, cistern not filling",LOW,2024-03-16 10:41:15.000000+00,IN_PROGRESS,active,12.95431884,80.13938692,2024-03-07 10:41:15.000000+00,2025-11-29 10:41:15.000000+00
403,6,2,Exterior Painting Needed,"External walls of Chromepet faded, repainting required",MEDIUM,2024-03-27 10:36:23.000000+00,COMPLETED,resolved,12.95355336,80.13871897,2024-03-18 10:36:23.000000+00,2024-03-31 10:36:23.000000+00
404,6,2,Welding Machine Breakdown,MIG welder in Chromepet workshop not striking arc,HIGH,2024-04-09 14:21:56.000000+00,COMPLETED,resolved,12.95468359,80.13971743,2024-04-01 14:21:56.000000+00,2024-04-08 14:21:56.000000+00
405,6,2,Coolant Pipe Leak Lab,Coolant line in Chromepet lab showing slow drip at joint,MEDIUM,2024-04-17 10:34:12.000000+00,COMPLETED,resolved,12.9545384,80.13842552,2024-04-13 10:34:12.000000+00,2024-04-21 10:34:12.000000+00
406,6,2,CCTV Camera Realignment,"CCTV camera in Chromepet entrance moved, blind spot created",MEDIUM,2024-04-30 09:16:34.000000+00,REOPENED,active,12.95402082,80.13879357,2024-04-23 09:16:34.000000+00,2025-09-19 09:16:34.000000+00
407,6,2,Roof Sheet Replacement,"Roofing sheets in Chromepet shed corroded, replacement needed",MEDIUM,2024-05-05 12:42:15.000000+00,RESOLVED_PENDING_REVIEW,active,12.95489742,80.13931883,2024-04-29 12:42:15.000000+00,2025-11-30 12:42:15.000000+00
408,6,2,Production Line Conveyor Fix,Conveyor drive belt in Chromepet production line snapped,HIGH,2024-05-22 18:47:46.000000+00,ESCALATED,active,12.95346804,80.13933717,2024-05-11 18:47:46.000000+00,2025-05-25 18:47:46.000000+00
409,6,2,Welding Machine Breakdown,MIG welder in Chromepet workshop not striking arc,MEDIUM,2024-05-30 13:50:23.000000+00,IN_PROGRESS,active,12.95426713,80.13854699,2024-05-26 13:50:23.000000+00,2025-11-11 13:50:23.000000+00
410,6,2,WiFi Access Point Replacement,Access point in Chromepet floor not broadcasting SSID,MEDIUM,2024-06-13 14:37:34.000000+00,COMPLETED,resolved,12.95403274,80.1387058,2024-06-04 14:37:34.000000+00,2024-06-14 14:37:34.000000+00
411,6,2,Parking Barrier Malfunction,Boom barrier in Chromepet entry not responding to card reader,MEDIUM,2024-06-30 16:31:50.000000+00,RESOLVED_PENDING_REVIEW,active,12.95402908,80.13856162,2024-06-24 16:31:50.000000+00,2024-09-11 16:31:50.000000+00
412,6,2,Intercom System Repair,Intercom panel in Chromepet lobby unresponsive,MEDIUM,2024-08-31 10:10:23.000000+00,COMPLETED,resolved,12.95395804,80.13918158,2024-08-21 10:10:23.000000+00,2024-09-05 10:10:23.000000+00
413,6,2,Electrical Panel Fault Chromepet,Panel in Chromepet showing intermittent failures and tripping breakers,HIGH,2024-08-30 14:26:01.000000+00,COMPLETED,resolved,12.95311182,80.13851652,2024-08-24 14:26:01.000000+00,2024-08-30 14:26:01.000000+00
414,6,2,Intercom System Repair,Intercom panel in Chromepet lobby unresponsive,LOW,2024-10-06 10:25:38.000000+00,COMPLETED,resolved,12.95421305,80.13894283,2024-09-22 10:25:38.000000+00,2024-10-11 10:25:38.000000+00
415,6,2,Parking Barrier Malfunction,Boom barrier in Chromepet entry not responding to card reader,MEDIUM,2024-10-19 12:14:53.000000+00,COMPLETED,resolved,12.95444837,80.13868534,2024-10-13 12:14:53.000000+00,2024-10-19 12:14:53.000000+00
416,6,2,Earthing System Check,Earthing resistance in Chromepet measured high during routine test,HIGH,2024-10-30 12:37:04.000000+00,IN_PROGRESS,active,12.95436874,80.13965303,2024-10-26 12:37:04.000000+00,2025-07-12 12:37:04.000000+00
417,6,2,Switch Stack Configuration,Switch stack in Chromepet showing intermittent member drops,MEDIUM,2024-11-10 13:11:30.000000+00,REOPENED,active,12.95326066,80.13920695,2024-10-29 13:11:30.000000+00,2025-10-02 13:11:30.000000+00
418,6,2,False Ceiling Repair,False ceiling tiles in Chromepet showing sagging and water stains,HIGH,2024-11-15 15:57:49.000000+00,RESOLVED_PENDING_REVIEW,active,12.95396425,80.13953734,2024-11-11 15:57:49.000000+00,2025-12-27 15:57:49.000000+00
419,6,2,Roof Sheet Replacement,"Roofing sheets in Chromepet shed corroded, replacement needed",HIGH,2024-12-07 11:51:47.000000+00,COMPLETED,resolved,12.95419658,80.13908746,2024-11-29 11:51:47.000000+00,2024-12-09 11:51:47.000000+00
420,6,2,Broken Window Conference Room,Glass cracked in Chromepet conference room posing safety hazard,MEDIUM,2025-01-05 11:00:45.000000+00,COMPLETED,resolved,12.95372454,80.13830956,2024-12-26 11:00:45.000000+00,2025-01-09 11:00:45.000000+00
421,6,2,Wall Waterproofing Treatment,Damp patch on Chromepet wall needs waterproofing treatment,MEDIUM,2025-02-05 14:16:16.000000+00,COMPLETED,resolved,12.95382646,80.13956758,2025-01-23 14:16:16.000000+00,2025-02-06 14:16:16.000000+00
422,6,2,CCTV Camera Realignment,"CCTV camera in Chromepet entrance moved, blind spot created",LOW,2025-02-20 12:23:35.000000+00,COMPLETED,resolved,12.95471,80.13931857,2025-02-07 12:23:35.000000+00,2025-02-20 12:23:35.000000+00
423,6,2,Reception Desk Repair,Reception counter in Chromepet lobby showing structural damage,MEDIUM,2025-02-18 15:28:50.000000+00,COMPLETED,resolved,12.95332148,80.13992914,2025-02-08 15:28:50.000000+00,2025-02-16 15:28:50.000000+00
424,6,2,Emergency Light Check,Emergency lights in Chromepet stairwell not activating on power cut,HIGH,2025-02-18 08:05:52.000000+00,IN_PROGRESS,active,12.95307551,80.13876865,2025-02-10 08:05:52.000000+00,2025-12-19 08:05:52.000000+00
425,6,2,Fiber Optic Cable Damage,"Fiber cable between Chromepet buildings damaged, link down",MEDIUM,2025-02-22 18:39:41.000000+00,IN_PROGRESS,active,12.95470114,80.13986152,2025-02-16 18:39:41.000000+00,2025-05-31 18:39:41.000000+00
426,6,2,Wall Waterproofing Treatment,Damp patch on Chromepet wall needs waterproofing treatment,MEDIUM,2025-03-08 13:12:02.000000+00,IN_PROGRESS,active,12.95495129,80.13817369,2025-02-22 13:12:02.000000+00,2025-02-23 13:12:02.000000+00
427,6,2,False Ceiling Repair,False ceiling tiles in Chromepet showing sagging and water stains,MEDIUM,2025-03-07 11:25:22.000000+00,COMPLETED,resolved,12.95409919,80.13945228,2025-02-23 11:25:22.000000+00,2025-03-06 11:25:22.000000+00
428,6,2,AC Thermostat Calibration,"Thermostat in Chromepet reading 3 degrees off, manual override needed",MEDIUM,2025-03-24 13:37:22.000000+00,COMPLETED,resolved,12.95352222,80.13881427,2025-03-17 13:37:22.000000+00,2025-03-22 13:37:22.000000+00
429,6,2,Server Room AC Backup Install,Secondary AC unit needed in Chromepet server room for redundancy,MEDIUM,2025-04-02 09:04:32.000000+00,COMPLETED,resolved,12.95453993,80.13951495,2025-03-25 09:04:32.000000+00,2025-04-07 09:04:32.000000+00
430,6,2,Parking Barrier Malfunction,Boom barrier in Chromepet entry not responding to card reader,MEDIUM,2025-04-18 17:29:43.000000+00,IN_PROGRESS,active,12.95435383,80.13845986,2025-04-10 17:29:43.000000+00,2025-08-01 17:29:43.000000+00
431,6,2,Network Switch Failure,Core network switch in Chromepet server room lost connectivity,HIGH,2025-05-02 11:22:33.000000+00,COMPLETED,resolved,12.9541091,80.13835697,2025-04-27 11:22:33.000000+00,2025-05-01 11:22:33.000000+00
432,6,2,Fiber Optic Cable Damage,"Fiber cable between Chromepet buildings damaged, link down",MEDIUM,2025-05-14 11:13:57.000000+00,COMPLETED,resolved,12.95447086,80.13974548,2025-04-30 11:13:57.000000+00,2025-05-15 11:13:57.000000+00
433,6,2,Ceiling Fan Speed Control Fix,Fan speed controller in Chromepet office unresponsive,HIGH,2025-05-16 10:12:53.000000+00,COMPLETED,resolved,12.95422765,80.13952849,2025-05-11 10:12:53.000000+00,2025-05-21 10:12:53.000000+00
434,6,2,Production Line Conveyor Fix,Conveyor drive belt in Chromepet production line snapped,HIGH,2025-06-02 13:02:54.000000+00,IN_PROGRESS,active,12.95483201,80.13856053,2025-05-20 13:02:54.000000+00,2025-12-02 13:02:54.000000+00
435,6,2,Bathroom Tiles Replacement,Cracked tiles in Chromepet restroom need replacement,MEDIUM,2025-06-04 11:36:08.000000+00,COMPLETED,resolved,12.95391439,80.13824074,2025-05-23 11:36:08.000000+00,2025-06-04 11:36:08.000000+00
436,6,2,Pipe Leakage in Chromepet,Water leak from main pipe in Chromepet affecting work area,HIGH,2025-06-14 13:20:44.000000+00,IN_PROGRESS,active,12.9533743,80.1385257,2025-06-09 13:20:44.000000+00,2025-08-15 13:20:44.000000+00
437,6,2,AHU Filter Replacement,"Air handling unit filters in Chromepet choked, airflow reduced",MEDIUM,2025-07-10 11:39:21.000000+00,IN_PROGRESS,active,12.95355926,80.13835978,2025-06-30 11:39:21.000000+00,2025-10-11 11:39:21.000000+00
438,6,2,Power Socket Replacement Chromepet,Multiple power sockets in Chromepet not functioning,LOW,2025-07-26 10:36:43.000000+00,COMPLETED,resolved,12.95460007,80.13947708,2025-07-14 10:36:43.000000+00,2025-07-26 10:36:43.000000+00
439,6,2,Welding Machine Breakdown,MIG welder in Chromepet workshop not striking arc,LOW,2025-08-02 12:00:11.000000+00,IN_PROGRESS,active,12.95457067,80.13860007,2025-07-19 12:00:11.000000+00,2025-10-08 12:00:11.000000+00
440,6,2,Motor Bearing Replacement,"Motor bearings in Chromepet pump room worn, vibration high",HIGH,2025-08-03 13:36:03.000000+00,COMPLETED,resolved,12.95448919,80.13851954,2025-07-26 13:36:03.000000+00,2025-08-08 13:36:03.000000+00
441,6,2,Exterior Painting Needed,"External walls of Chromepet faded, repainting required",HIGH,2025-08-16 11:35:59.000000+00,COMPLETED,resolved,12.95495875,80.13856922,2025-08-11 11:35:59.000000+00,2025-08-16 11:35:59.000000+00
442,6,2,External Wall Crack Sealing,Hairline cracks in Chromepet external wall widening,LOW,2025-08-27 11:32:31.000000+00,IN_PROGRESS,active,12.95473652,80.13928116,2025-08-17 11:32:31.000000+00,2025-09-24 11:32:31.000000+00
443,6,2,Switch Stack Configuration,Switch stack in Chromepet showing intermittent member drops,MEDIUM,2025-08-24 17:26:40.000000+00,RESOLVED_PENDING_REVIEW,active,12.95362696,80.13930603,2025-08-19 17:26:40.000000+00,2025-10-17 17:26:40.000000+00
444,6,2,Roller Shutter Repair Chromepet,Roller shutter in Chromepet warehouse stuck halfway,MEDIUM,2025-08-29 14:38:41.000000+00,COMPLETED,resolved,12.95333464,80.13970842,2025-08-20 14:38:41.000000+00,2025-09-02 14:38:41.000000+00
445,6,2,HVAC Duct Cleaning,Annual cleaning of HVAC ducts in Chromepet Building,MEDIUM,2025-09-20 10:15:42.000000+00,REOPENED,active,12.95394637,80.13810765,2025-09-15 10:15:42.000000+00,2026-01-06 10:15:42.000000+00
446,6,2,Drainage Pipe Unclogging,Blocked drainage in Chromepet causing water backup,MEDIUM,2025-10-03 15:33:48.000000+00,COMPLETED,resolved,12.95345871,80.13947519,2025-09-28 15:33:48.000000+00,2025-10-05 15:33:48.000000+00
447,6,2,UPS Firmware Update,UPS management card in Chromepet server room needs firmware update,HIGH,2025-11-18 12:08:08.000000+00,COMPLETED,resolved,12.95393439,80.1397418,2025-11-04 12:08:08.000000+00,2025-11-23 12:08:08.000000+00
448,6,2,Generator Annual Maintenance,Yearly maintenance check and oil change for Chromepet backup generator,MEDIUM,2025-11-23 17:35:28.000000+00,IN_PROGRESS,active,12.95406757,80.13981785,2025-11-12 17:35:28.000000+00,2025-12-23 17:35:28.000000+00
449,6,2,Cafeteria Sink Clogged,"Kitchen sink in Chromepet cafeteria blocked, affecting operations",MEDIUM,2025-11-30 12:14:51.000000+00,IN_PROGRESS,active,12.95404663,80.13951659,2025-11-22 12:14:51.000000+00,2025-11-23 12:14:51.000000+00
